name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Giorgos Stoilos,http://data.semanticweb.org/person/giorgos-stoilos,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,National Technical University of Athens,National Technical University of Athens,http://data.semanticweb.org/organization/national-technical-university-of-athens,1
Giovanna Guerrini,http://data.semanticweb.org/person/giovanna-guerrini,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Genoa,University of Genoa,http://data.semanticweb.org/organization/university-of-genoa,1
Giovanni Adinolfi,http://data.semanticweb.org/person/giovanni-adinolfi,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Giovanni Fulantelli,http://data.semanticweb.org/person/giovanni-fulantelli,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Italian National Research Council,Italian National Research Council,http://data.semanticweb.org/organization/italian-national-research-council,1
Giovanni Grasso,http://data.semanticweb.org/person/giovanni-grasso,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Oxford,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Giovanni Tummarello,http://data.semanticweb.org/person/giovanni-tummarello,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (In Use Track),2,0,,,,,0,"National University of Ireland, Galway","National University of Ireland, Galway; DERI, NUI, Galway",http://data.semanticweb.org/organization/national-university-of-ireland-galway; http://data.semanticweb.org/organization/deri-nui-galway,2
Giuseppe Liguori,http://data.semanticweb.org/person/giuseppe-liguori,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,SRM - Reti e Mobilita,SRM - Reti e Mobilita,http://data.semanticweb.org/organization/srm-reti-e-mobilita,1
Giuseppe Pirrò,http://data.semanticweb.org/person/giuseppe-pirro,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Koblenz and Landau,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Giuseppe Rizzo,http://data.semanticweb.org/person/giuseppe-rizzo,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Gokce Banu Laleci Erturkmen,http://data.semanticweb.org/person/gokce-banu-laleci-erturkmen,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Gong Cheng,http://data.semanticweb.org/person/gong-cheng,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos),2,1,,,,,0,Nanjing University,Nanjing University,http://data.semanticweb.org/organization/nanjing-university,1
Gregoire Burel,http://data.semanticweb.org/person/gregoire-burel,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,The Open University,The Open University,http://data.semanticweb.org/organization/the-open-university,1
Gregor Leban,http://data.semanticweb.org/person/gregor-leban,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Jožef Stefan Institute,Jožef Stefan Institute,http://data.semanticweb.org/organization/jozef-stefan-institute,1
Gregor Schiele,http://data.semanticweb.org/person/gregor-schiele,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,"DERI, NUI, Galway","DERI, NUI, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Guido Governatori,http://data.semanticweb.org/person/guido-governatori,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,NICTA,NICTA,http://data.semanticweb.org/organization/nicta,1
Guilin Qi,http://data.semanticweb.org/person/guilin-qi,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos); Tutorial Organizer,3,1,,,,,0,Southeast University,Southeast University,http://data.semanticweb.org/organization/southeast-university,1
Guillaume Blin,http://data.semanticweb.org/person/guillaume-blin,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Bordeaux,University of Bordeaux,http://data.semanticweb.org/organization/university-of-bordeaux,1
Guillermo Palma,http://data.semanticweb.org/person/guillermo-palma,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Simón Bolívar University,Simón Bolívar University,http://data.semanticweb.org/organization/simon-bolivar-university,1
Gunes Aluc,http://data.semanticweb.org/person/gunes-aluc,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Waterloo,University of Waterloo,http://data.semanticweb.org/organization/university-of-waterloo,1
Guohui Xiao,http://data.semanticweb.org/person/guohui-xiao,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,1,,,,,0,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Guus Schreiber,http://data.semanticweb.org/person/guus-schreiber,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Doctoral Consortium); Session Chair,2,0,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
György Fazekas,http://data.semanticweb.org/person/gyoergy-fazekas,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Queen Mary University of London,Queen Mary University of London,http://data.semanticweb.org/organization/queen-mary-university-of-london,1
H. Sofia Pinto,http://data.semanticweb.org/person/h-sofia-pinto,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Instituto Superior Técnico,Instituto Superior Técnico,http://data.semanticweb.org/organization/instituto-superior-tecnico,1
Hai Nguyen,http://data.semanticweb.org/person/hai-nguyen,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,1,,,,,0,University of Aberdeen,University of Aberdeen,http://data.semanticweb.org/organization/university-of-aberdeen,1
Hai Wang,http://data.semanticweb.org/person/hai-wang,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,Aston University,Aston University,http://data.semanticweb.org/organization/aston-university,1
Haiwei Zhang,http://data.semanticweb.org/person/haiwei-zhang,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Nankai University,Nankai University,http://data.semanticweb.org/organization/nankai-university,1
Haklae Kim,http://data.semanticweb.org/person/haklae-kim,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,Samsung Electronics,Samsung Electronics,http://data.semanticweb.org/organization/samsung-electronics,1
Hal Warren,http://data.semanticweb.org/person/hal-warren,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Industry Track),1,0,,,,,0,American Psychological Association,American Psychological Association,http://data.semanticweb.org/organization/american-psychological-association,1
Hala Skaf-Molli,http://data.semanticweb.org/person/hala-skaf-molli,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Nantes,University of Nantes,http://data.semanticweb.org/organization/university-of-nantes,1
Hamidreza Bazoubandi,http://data.semanticweb.org/person/hamidreza-bazoubandi,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Han Wang,http://data.semanticweb.org/person/han-wang,http://data.semanticweb.org/conference/iswc/2014,"Reviewer at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,,,,,0,,,,0
Hanmin Jung,http://data.semanticweb.org/person/hanmin-jung,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos),2,0,,,,,0,Korea Institute of Science and Technology Information,Korea Institute of Science and Technology Information,http://data.semanticweb.org/organization/korea-institute-of-science-and-technology-information,1
Hannes Mühleisen,http://data.semanticweb.org/person/hannes-muehleisen,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track),1,0,,,,,0,CWI Amsterdam,CWI Amsterdam,http://data.semanticweb.org/organization/cwi-amsterdam,1
Hans Ziegler,http://data.semanticweb.org/person/hans-ziegler,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Fraunhofer FOKUS,Fraunhofer FOKUS,http://data.semanticweb.org/organization/fraunhofer-fokus,1
Haofen Wang,http://data.semanticweb.org/person/haofen-wang,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos); PC Member at ISWC2014 (Research Track),2,3,,,,,0,East China University of Science and Technology,East China University of Science and Technology,http://data.semanticweb.org/organization/east-china-university-of-science-and-technology,1
Harald Sack,http://data.semanticweb.org/person/harald-sack,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,Hasso Plattner Institute,Hasso Plattner Institute,http://data.semanticweb.org/organization/hasso-plattner-institute,1
Harald Schöning,http://data.semanticweb.org/person/harald-schoening,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Industry Track),1,0,,,,,0,Software AG,Software AG,http://data.semanticweb.org/organization/software-ag,1
Haridimos Kondylakis,http://data.semanticweb.org/person/haridimos-kondylakis,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Harith Alani,http://data.semanticweb.org/person/harith-alani,http://data.semanticweb.org/conference/iswc/2014,Senior PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Doctoral Consortium),2,5,,,,,0,The Open University,"The Open University; Kmi, The Open University, UK",http://data.semanticweb.org/organization/the-open-university; http://data.semanticweb.org/organization/kmi-the-open-university-uk,2
Harry Halpin,http://data.semanticweb.org/person/harry-halpin,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Workshop Chair,2,2,,,,,0,W3C,W3C,http://data.semanticweb.org/organization/w3c,1
Hassan Saif,http://data.semanticweb.org/person/hassan-saif,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,2,,,,,0,"Kmi, The Open University, UK","Kmi, The Open University, UK",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Héctor Pérez-Urbina,http://data.semanticweb.org/person/hector-perez-urbina,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track),1,0,,,,,0,Clark & Parsia,Clark & Parsia,http://data.semanticweb.org/organization/clark-parsia,1
Heiko Mueller,http://data.semanticweb.org/person/heiko-mueller,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,CSIRO Australia,CSIRO Australia,http://data.semanticweb.org/organization/csiro-australia,1
Heiko Paulheim,http://data.semanticweb.org/person/heiko-paulheim,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,2,,,,,0,University of Mannheim,University of Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
Helen Barlow,http://data.semanticweb.org/person/helen-barlow,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,The Open University,The Open University,http://data.semanticweb.org/organization/the-open-university,1
Helena F. Deus,http://data.semanticweb.org/person/helena-f-deus,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Foundation Medicine Inc.,Foundation Medicine Inc.,http://data.semanticweb.org/organization/foundation-medicine-inc,1
Henri Ylikotila,http://data.semanticweb.org/person/henri-ylikotila,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Hideaki Takeda,http://data.semanticweb.org/person/hideaki-takeda,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos); Senior PC Member at ISWC2014 (Research Track),2,0,,,,,0,National Institute of Informatics,National Institute of Informatics,http://data.semanticweb.org/organization/national-institute-of-informatics,1
Hitoshi Uchida,http://data.semanticweb.org/person/hitoshi-uchida,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,W3C,W3C; Massachusetts Institute of Technology; Canon Inc.,http://data.semanticweb.org/organization/w3c; http://data.semanticweb.org/organization/massachusetts-institute-of-technology; http://data.semanticweb.org/organization/canon-inc,3
Ho-Pun Lam,http://data.semanticweb.org/person/ho-pun-lam,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,NICTA,NICTA,http://data.semanticweb.org/organization/nicta,1
Holger Wache,http://data.semanticweb.org/person/holger-wache,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track),1,0,,,,,0,University of Applied Science Northweastern Switzerland,University of Applied Science Northweastern Switzerland,http://data.semanticweb.org/organization/university-of-applied-science-northweastern-switzerland,1
Hong-Gee Kim,http://data.semanticweb.org/person/hong-gee-kim,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Seoul National University,Seoul National University,http://data.semanticweb.org/organization/seoul-national-university,1
Huajun Chen,http://data.semanticweb.org/person/huajun-chen,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Zhejiang University,Zhejiang University,http://data.semanticweb.org/organization/zhejiang-university,1
Hugh Glaser,http://data.semanticweb.org/person/hugh-glaser,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Hyeongsik Kim,http://data.semanticweb.org/person/hyeongsik-kim,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,North Carolina State University,North Carolina State University,http://data.semanticweb.org/organization/north-carolina-state-university,1
Hyun Namgoong,http://data.semanticweb.org/person/hyun-namgoong,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Ian Dunlop,http://data.semanticweb.org/person/ian-dunlop,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Ian Horrocks,http://data.semanticweb.org/person/ian-horrocks,http://data.semanticweb.org/conference/iswc/2014,Senior PC Member at ISWC2014 (Research Track),1,1,,,,,0,University of Oxford,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Ilias Tachmazidis,http://data.semanticweb.org/person/ilias-tachmazidis,http://data.semanticweb.org/conference/iswc/2014,Tutorial Organizer,1,0,,,,,0,,,,0
Inna Novalija,http://data.semanticweb.org/person/inna-novalija,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Ioan Toma,http://data.semanticweb.org/person/ioan-toma,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,Semantic Technology Institute International,Semantic Technology Institute International,http://data.semanticweb.org/organization/semantic-technology-institute-international,1
