person_uri,name,other_names,first_name,last_name,email,organization,country,homepage,bio,domain,depiction,homepage_organization,role_event,role_type,role_label,source,EOL
,"Blazej Bulka",,Blazej,Bulka,,"Clark & Parsia","United States",,,,,,,,,,
,"Evren Sirin",,Evren,Sirin,,"Clark & Parsia","United States",,,,,,,,,,
,"Yan Kang",,Yan,Kang,,"University of Maryland","United States",,,,,,,,,,
,"Pavel Klinov",,Pavel,Klinov,,"University of Ulm",Germany,https://sites.google.com/site/pavelklinov,,,,,,,,,
,"Hans Vasquez-Gross",,Hans,Vasquez-Gross,,"University of California, Davis","United States",,,,,,,,,,
,"John Yu",,John,Yu,,"University of California, Davis","United States",,,,,,,,,,
,"Jill Wegrzyn",,Jill,Wegrzyn,,"University of California, Davis","United States",,,,,,,,,,
,"Thomas Gottron",,Thomas,Gottron,,"University of Koblenz and Landau",Germany,,,,,,,,,,
,"Ansgar Scherp",,Ansgar,Scherp,,"University of Koblenz and Landau",Germany,,,,,,,,,,
,"Bastian Krayer",,Bastian,Krayer,,"University of Koblenz and Landau",Germany,,,,,,,,,,
,"Arne Peters",,Arne,Peters,,"University of Koblenz and Landau",Germany,,,,,,,,,,
,"Yunjia Li",,Yunjia,Li,,"University of Southampton","United Kingdom",,,,,,,,,,
,"E.A. Draffan",,E.A.,Draffan,,"University of Southampton","United Kingdom",,,,,,,,,,
,"Hugh Glaser",,Hugh,Glaser,,"University of Southampton","United Kingdom",,,,,,,,,,
,"Ian Millard",,Ian,Millard,,"University of Southampton","United Kingdom",,,,,,,,,,
,"Russell Newman",,Russell,Newman,,"University of Southampton","United Kingdom",,,,,,,,,,
,"Mike Wald",,Mike,Wald,,"University of Southampton","United Kingdom",http://www.ecs.soton.ac.uk/people/mw,,,,,,,,,
,"Gary Wills",,Gary,Wills,,"University of Southampton","United Kingdom",,,,,,,,,,
,"Magnus White",,Magnus,White,,"University of Southampton","United Kingdom",,,,,,,,,,
,"Hoan Nguyen Mau Quoc",,Hoan,"Nguyen Mau Quoc",,"DERI, NUI Galway",Ireland,,,,,,,,,,
,"Martin Serrano",,Martin,Serrano,,"DERI, NUI Galway",Ireland,,,,,,,,,,
,"Danh Le Phuoc",,Danh,"Le Phuoc",,"DERI, NUI Galway",Ireland,http://www.deri.ie/about/team/member/danh_le_phuoc,,,,,,,,,
,"Manfred Hauswirth",,Manfred,Hauswirth,,"DERI, NUI Galway",Ireland,http://www.manfredhauswirth.org,,,,,,,,,
,"Kostis Kyzirakos",,Kostis,Kyzirakos,,"National and Kapodistrian University of Athens",Greece,,,,,,,,,,
,"Manos Karpathiotakis",,Manos,Karpathiotakis,,"National and Kapodistrian University of Athens",Greece,http://www.di.uoa.gr/~mk,,,,,,,,,
,"George Garbis",,George,Garbis,,"National and Kapodistrian University of Athens",Greece,http://cgi.di.uoa.gr/~ggarbis,,,,,,,,,
,"Charalampos Nikolaou",,Charalampos,Nikolaou,,"National and Kapodistrian University of Athens",Greece,http://www.di.uoa.gr/~charnik,,,,,,,,,
,"Konstantina Bereta",,Konstantina,Bereta,,"National and Kapodistrian University of Athens",Greece,,,,,,,,,,
,"Ioannis Papoutsis",,Ioannis,Papoutsis,,"National Observatory of Athens",Greece,,,,,,,,,,
,"Themistoklis Herekakis",,Themistoklis,Herekakis,,"National Observatory of Athens",Greece,,,,,,,,,,
,"Dimitrios Michail",,Dimitrios,Michail,,"Harokopio University of Athens",Greece,,,,,,,,,,
,"Manolis Koubarakis",,Manolis,Koubarakis,,"National and Kapodistrian University of Athens",Greece,http://www.di.uoa.gr/~koubarak,,,,,,,,,
,"Charalambos Kontoes",,Charalambos,Kontoes,,"National Observatory of Athens",Greece,,,,,,,,,,
,"Spyros Kotoulas",,Spyros,Kotoulas,,"IBM Research",Ireland,https://researcher.ibm.com/researcher/view.php?person=ie-Spyros.Kotoulas,,,,,,,,,
,"Vanessa Lopez",,Vanessa,Lopez,,"IBM Research",Ireland,,,,,,,,,,
,"Raymond Lloyd",,Raymond,Lloyd,,"IBM Research",Ireland,,,,,,,,,,
,"Marco Luca Sbodio",,"Marco Luca",Sbodio,,"IBM Research",Ireland,,,,,,,,,,
,"Freddy Lecue",,Freddy,Lecue,,"IBM Research",Ireland,,,,,,,,,,
,"Martin Stephenson",,Martin,Stephenson,,"IBM Research",Ireland,,,,,,,,,,
,"Elizabeth Daly",,Elizabeth,Daly,,"IBM Research",Ireland,,,,,,,,,,
,"Veli Bicer",,Veli,Bicer,,"IBM Research",Ireland,,,,,,,,,,
,"Aris Gkoulalas-Divanis",,Aris,Gkoulalas-Divanis,,"IBM Research",Ireland,,,,,,,,,,
,"Giusy Di Lorenzo",,Giusy,"Di Lorenzo",,"IBM Research",Ireland,,,,,,,,,,
,"Anika Schumann",,Anika,Schumann,,"IBM Research",Ireland,,,,,,,,,,
,"Pol Mac Aonghusa",,Pol,"Mac Aonghusa",,"IBM Research",Ireland,,,,,,,,,,
,"Marco Balduini",,Marco,Balduini,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Emanuele Della Valle",,Emanuele,"Della Valle",,"Politecnico di Milano",Italy,,,,,,,,,,
,"Xingjian Zhang",,Xingjian,Zhang,,"Lehigh University","United States",,,,,,,,,,
,"Dezhao Song",,Dezhao,Song,,"Lehigh University","United States",,,,,,,,,,
,"Sambhawa Priya",,Sambhawa,Priya,,"Lehigh University","United States",,,,,,,,,,
,"Zachary Daniels",,Zachary,Daniels,,"Lehigh University","United States",,,,,,,,,,
,"Kelly Reynolds",,Kelly,Reynolds,,"Lehigh University","United States",,,,,,,,,,
,"Jeff Heflin",,Jeff,Heflin,,"Lehigh University","United States",http://www.cse.lehigh.edu/~heflin,,,,,,,,,
,"Thomas Steiner",,Thomas,Steiner,,Google,Germany,http://blog.tomayac.com,,,,,,,,,
,"Stefan Mirea",,Stefan,Mirea,,"Jacobs University",Germany,,,,,,,,,,
,"Houda Khrouf",,Houda,Khrouf,,EURECOM,France,,,,,,,,,,
,"Vuk Milicic",,Vuk,Milicic,,EURECOM,France,,,,,,,,,,
,"Raphaël Troncy",,Raphaël,Troncy,,EURECOM,France,,,,,,,,,,
,"Aidan Hogan",,Aidan,Hogan,,"DERI, NUI Galway",Ireland,http://aidanhogan.com,,,,,,,,,
,"Emir Muñoz",,Emir,Muñoz,,"DERI, NUI Galway",Ireland,,,,,,,,,,
,"Jürgen Umbrich",,Jürgen,Umbrich,,"DERI, NUI Galway",Ireland,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"Jay Myers",,Jay,Myers,,"Best Buy","United States",,,,,,,,,,
,"Montiago Labute",,Montiago,Labute,,YarcData,"United States",,,,,,,,,,
,"Archana Venbakam",,Archana,Venbakam,,YarcData,"United States",,,,,,,,,,
,"Sean Felten",,Sean,Felten,,YarcData,"United States",,,,,,,,,,
,"Venkat Krishnamurthy",,Venkat,Krishnamurthy,,YarcData,"United States",,,,,,,,,,
,"Chito Jovellanos",,Chito,Jovellanos,,"forward look","United States",,,,,,,,,,
,"Peter Haase",,Peter,Haase,,"fluid Operations",Germany,http://www.peterhaase.org,,,,,,,,,
,"Michael Schmidt",,Michael,Schmidt,,"fluid Operations",Germany,http://dbis.informatik.uni-freiburg.de/index.php?person=mschmidt,,,,,,,,,
,"Zhe Wu",,Zhe,Wu,,Oracle,"United States",,,,,,,,,,
,"Karl Rieb",,Karl,Rieb,,Oracle,"United States",,,,,,,,,,
,"Jay Banerjee",,Jay,Banerjee,,Oracle,"United States",,,,,,,,,,
,"Vladimir Mikhailov",,Vladimir,Mikhailov,,Cisco,"United States",,,,,,,,,,
,"Sakthi Sundaram",,Sakthi,Sundaram,,Cisco,"United States",,,,,,,,,,
,"Stéphane Corlosquet",,Stéphane,Corlosquet,,"Massachusetts General Hospital","United States",http://massgeneral.org,,,,,,,,,
,"Sudeshna Das",,Sudeshna,Das,,"Massachusetts General Hospital","United States",,,,,,,,,,
,"Emily Merrill",,Emily,Merrill,,"Massachusetts General Hospital","United States",,,,,,,,,,
,"Paolo Ciccarese",,Paolo,Ciccarese,,"Massachusetts General Hospital","United States",,,,,,,,,,
,"Tim Clark",,Tim,Clark,,"Massachusetts General Hospital","United States",,,,,,,,,,
,"Souripriya Das",,Souripriya,Das,,Oracle,"United States",,,,,,,,,,
,"Jagannathan Srinivasan",,Jagannathan,Srinivasan,,Oracle,"United States",,,,,,,,,,
,"Matthew Perry",,Matthew,Perry,,Oracle,"United States",,,,,,,,,,
,"Seema Sundara",,Seema,Sundara,,Oracle,"United States",,,,,,,,,,
,"Mathieu d'Aquin",,Mathieu,d'Aquin,,"KMi, The Open University","United Kingdom",http://kmi.open.ac.uk/people/mathieu,,,,,,,,,
,"Stuart Brown",,Stuart,Brown,,"Communications, The Open University","United Kingdom",,,,,,,,,,
,"Fabrice Lacroix",,Fabrice,Lacroix,,Antidot,France,http://www.antidot.net,,,,,,,,,
,"Bruno Alves",,Bruno,Alves,,"University of Applied Sciences Western Switzerland",Switzerland,http://iig.hevs.ch,,,,,,,,,
,"Michael Schumacher",,Michael,Schumacher,,"University of Applied Sciences Western Switzerland",Switzerland,,,,,,,,,,
,"Chris Chaulk",,Chris,Chaulk,,"EMC Corporation","United States",,,,,,,,,,
,"Evren Sirin",,Evren,Sirin,,"Clark & Parsia","United States",,,,,,,,,,
,"Kendall Clark",,Kendall,Clark,,"Clark & Parsia","United States",,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"Nigel Shadbolt",,Nigel,Shadbolt,,"University of Southampton","United Kingdom",,"Nigel Shadbolt, Professor of Artificial Intelligence and Head of the Web and Internet Science Group at the University of Southampton has been confirmed as the dinner speaker. He is a Director of the Web Science Trust, and of the Web Foundation - both organisations have a common commitment to advance our understanding of the Web and promote the Webs positive impact on society. In June 2009 together with Sir Tim Berners-Lee he was appointed an Information Advisor by the Prime Minister to help transform public access to Government information. A major output of this work has been the widely acclaimed data.gov.uk site - a single point of access for all Government non-personal public data. In May 2010 he was appointed by the Coalition Government to the Public Sector Transparency Board responsible for setting open data standards across the public sector and developing the legal Right to Data. He also Chair the Local Data Panel seeking to promote and develop open data approaches within Local Government.",,,,,,,,
,"Thomas Malone",,Thomas,Malone,,"MIT Sloan School of Management","United States",http://cci.mit.edu/malone,"Thomas W. Malone from MIT's Sloan School of Management has been confirmed as the first keynote speaker for ISWC 2012. Tom heads the Center for Collective Intelligence at MIT, where he investigates how new organizations can be designed to take advantage of the possibilities provided by information technology. Toms more recent research work studies the future or work and, in particular, the transformative capabilities of collective intelligence.",,,,,,,,
,"Jeanne Holm",,Jeanne,Holm,,"Data.gov, U.S. General Services Administration","United States",,"As the Evangelist for Data.Gov (an open government flagship project for the White House managed by GSA), Jeanne Holm leads collaboration and builds communities with the public, educators, developers, and international and state governments in using open government data. Jeanne is the Chief Knowledge Architect at NASAs Jet Propulsion Laboratory, driving innovation through social media, virtual worlds, gaming, ontologies, and collaborative systems, including the award-winning NASA public portal (www.nasa.gov) and pioneering knowledge architectures within DoD. She is a Fellow of the United Nations International Academy of Astronautics and a Distinguished Instructor at UCLA, with more than 130 publications on information systems, knowledge management, and innovation.",,,,,,,,
,"Mark A. Musen","Mark A. Musen",Mark,Musen,,"Stanford University","United States",,"Mark Musen from Stanford's Center for Biomedical Informatics research has been confirmed as the second keynote speaker for ISWC 2012. Mark conducts research related to intelligent systems, the Semantic Web, reusable ontologies and knowledge representations, and biomedical decision support. His long-standing work on a system known as Protégé has led to an open-source technology now used by thousands of developers around the world to build intelligent computer systems and new computer applications for e-science and the Semantic Web. He is known for his research on the application of intelligent computer systems to assist health-care workers in guideline- directed therapy and in management of clinical trials. He is principal investigator of the National Center for Biomedical Ontology, one of the seven National Centers for Biomedical Computing supported by the Roadmap of the U.S. National Institutes of Health.",,,,,,,,
,,,,,,,,,,,,,,,,,
,"Tim Berners-Lee",,Tim,Berners-Lee,,W3C,"United States",http://www.w3.org/People/Berners-Lee,"A graduate of University of Oxford, Tim Berners-Lee invented the World Wide Web, an internet-based hypermedia initiative for global information sharing while at CERN, the European Particle Physics Laboratory, in 1989. He wrote the first web client and server in 1990. His specifications of URIs, HTTP and HTML were refined as Web technology spread. He is the 3Com Founders Professor of Engineering in the School of Engineering with a joint appointment in the Department of Electrical Engineering and Computer Science at the Laboratory for Computer Science and Artificial Intelligence (CSAIL) at the Massachusetts Institute of Technology (MIT) where he also heads the Decentralized Information Group (DIG). He is also a Professor in the Electronics and Computer Science Department at the University of Southampton, UK. He is the Director of the World Wide Web Consortium (W3C), a Web standards organization founded in 1994 which develops interoperable technologies (specifications, guidelines, software, and tools) to lead the Web to its full potential. He was a Director of the Web Science Trust (WST) launched in 2009 to promote research and education in Web Science, the multidisciplinary study of humanity connected by technology. Tim is a Director of the World Wide Web Foundation, launched in 2009 to coordinate efforts to further the potential of the Web to benefit humanity.",,,,,,,,
,"John Gianandrea",,John,Gianandrea,,Google,"United States",http://www.linkedin.com/pub/john-giannandrea/0/1/378,"John Giannandrea, Director of Engineering at Google, leads the http://www.freebase.com/ project, an open database of knowledge which anyone can contribute to. Freebase was created by Metaweb Technologies, which John founded and which was acquired by Google in 2010. Prior to Metaweb, John co-founded Tellme Networks and was the chief technologist of Netscapes browser group where he contributed to many industry standards including HTML, HTTP, SSL, Java and RDF. John is originally from Scotland and graduated from Strathclyde University, Glasgow.",,,,,,,,
,"Frank van Harmelen","Frank van Harmelen",Frank,"van Harmelen",,"VU Amsterdam","The Netherlands",http://www.cs.vu.nl/~frankh,"Frank van Harmelen is a professor in Knowledge Representation & Reasoning in the AI department (Faculty of Science) at the Vrije Universiteit Amsterdam. After studying mathematics and computer science in Amsterdam, he moved to the Department of AI in Edinburgh, where he was awarded a PhD in 1989 for his research on meta- level reasoning. While in Edinburgh, he co-developed a logic-based toolkit for expert systems, and worked with Prof. Alan Bundy on proof planning for inductive theorem proving. After his PhD research, he moved back to Amsterdam where he worked from 1990 to 1995 in the SWI Department under Prof. Wielinga, on the use of reflection in expert systems, on the formal underpinnings of the CommonKADS methodology for Knowledge- Based Systems. In 1995 he joined the AI research group at the Vrije Universiteit Amsterdam, where he co-lead the On-To-Knowledge project, one of the first Semantic Web projects. He was appointed full professor in 2002, and is leading the Knowledge Representation and Reasoning Group. He was one of the co-designers of the OWL Web Ontology Language. He is currently scientific director the LarKC project (http://www.larkc.eu), aiming to develop the Large Knowledge Collider, a platform for very large scale semantic web reasoning.",,,,,,,,
,"Mike Stonebreaker",,Mike,Stonebreaker,,MIT,"United States",http://www.csail.mit.edu/user/1547,"Michael Stonebraker has been a pioneer of data base research and technology for more than a quarter of a century. He was the main architect of the INGRES relational DBMS, and the object-relational DBMS, POSTGRES. These prototypes were developed at the University of California at Berkeley where Stonebraker was a Professor of Computer Science for twenty five years. More recently at M.I.T. he was a co-architect of the Aurora/Borealis stream processing engine, the C-Store column- oriented DBMS, and the H-Store transaction processing engine. Currently, he is working on science-oriented DBMSs, OLTP DBMSs, and scalable data curation. He is the founder of five venture-capital backed startups, which commercialized his prototypes. Presently he serves as Chief Technology Officer of VoltDB and Paradigm4, Inc. Professor Stonebraker is the author of scores of research papers on data base technology, operating systems and the architecture of system software services. He was awarded the ACM System Software Award in 1992, for his work on INGRES. Additionally, he was awarded the first annual Innovation award by the ACM SIGMOD special interest group in 1994, and was elected to the National Academy of Engineering in 1997. He was awarded the IEEE John Von Neumann award in 2005, and is presently an Adjunct Professor of Computer Science at M.I.T, where he is co-director of the new Intel Science and Technology Center focused on big data.",,,,,,,,
,"Bryan Thompson",,Bryan,Thompson,,Systap,"United States",http://www.linkedin.com/profile/view?id=108429323,"Bryan Thompson is the co-founder and Chief Scientist of SYSTAP, LLC and the lead architect of the bigdata® database platform. He is a visionary and entrepreneur working on cutting edge efforts in web architecture, the semantic web, machine learning, natural language processing, artificial intelligence, cognitive modeling, and decision- support systems. He believes that web scale graph databases, GPU accelerated graph processing, and Web 2.0 authoring models will make it possible to capture metadata about the relationships between evidence and conclusions within and across communities and offer services and user experiences that encourage and facilitate collaboration across communities when their areas of expertise touch on shared concerns. Mr. Thompson is a National Merit Scholar. He has been recognized for his contributions under the Small Business Innovation Research (SBIR) program and by the Federal Semantic Interoperability Community of Practice (SICoP). He recently presented at the prestigious Schloss Dagstuhl Seminar on Semantic Data Management. He is a past member of the W3C Advisory Committee and participated the standardization efforts for SPARQL 1.0, Web Services Architecture, and XML Topic Maps.",,,,,,,,
,,,,,,,,,,,,,,,,,
,"Akihiko Ohsuga",,,,,"University of Electro-Communications",Japan,,,,,,,,,,
